address,name,type,comment
0x0040c11c,injector_fault_flags,undefined1,
0x0040c11d,injector_output_ch1,undefined1,
0x0040c200,PTR_DAT_0040c200,pointer,
0x0040c262,diagnostic_result_word,undefined4,
0x00506c94,BYTE_00506c94,undefined,
0x005075b8,BYTE_005075b8,undefined,
0x00507684,BYTE_00507684,undefined,
0x00507820,BYTE_00507820,undefined,
0x0050dd10,BYTE_0050dd10,undefined,
0x00513e0c,BYTE_00513e0c,undefined,
0x00519ffc,BYTE_00519ffc,undefined,
0x0051a018,BYTE_0051a018,undefined,
0x0051a5f8,BYTE_0051a5f8,undefined,
0x0052b9c0,BYTE_0052b9c0,undefined,
0x0052dd28,BYTE_0052dd28,undefined,
0x00538a84,BYTE_00538a84,undefined,
0x00538de0,PTR_DAT_00538de0,pointer,
0x00538ea6,PTR_DAT_00538ea6,pointer,
0x0053950a,bank2CommandHandler_ptr0,pointer,
0x00539510,PTR_FUN_00539510,pointer,
0x005397a4,PTR_DAT_005397a4,pointer,
0x005397ae,PTR_LAB_005397ae,pointer,
0x005397b2,PTR_LAB_005397b2,pointer,
0x005397ba,PTR_LAB_005397ba,pointer,
0x00539ade,paramHashBuckets,undefined,
0x0053a968,paramAddressEntries,undefined,
0x0053a96a,PTR_DAT_0053a96a,pointer,
0x0053ac46,PTR_DAT_0053ac46,pointer,
0x0053ac52,calibration_handler_table,pointer,
0x0053ad06,PTR_SUB_0053ad06,pointer,
0x0053ad4e,PTR_FUN_0053ad4e,pointer,
