address,name,type,comment,length,calterm_type,unit,data_pattern
0x00807848,default_value_for_vp44_fuel_temperature_when_sensor_is_fail_40_to_300,word,"DEFAULT VALUE FOR VP44 FUEL TEMPERATURE WHEN SENSOR IS FAIL",2,0,DEGF,parameter
0x00807858,in_postheat_schedule_2_or_3_stages_1_3_trans_to_from_2_whe_0_4500,word,"IN POSTHEAT SCHEDULE 2 OR 3:  STAGES 1/3 TRANS. TO/FROM 2 WHE",2,0,RPM,parameter
0x00807860,disable_postheat_if_coolant_temp_cal_and_postheat_temp_i_50_293,word,"DISABLE POSTHEAT IF COOLANT TEMP > CAL AND POSTHEAT TEMP > I",2,0,DEGF,parameter
0x00807862,disable_postheat_if_postheat_temp_cal_and_coolant_temp_i_50_293,word,"DISABLE POSTHEAT IF POSTHEAT TEMP > CAL AND COOLANT TEMP > I",2,0,DEGF,parameter
0x00807880,IHPHSDXA,byte,CalTerm IHPHSDXA: IAH POSTHEAT SCHEDULE (POSTHEAT STAGES SEQUENCE) - X VECTOR,12,4,DEGF,value
0x00807946,fault_persistence_threshold,word,Fault persistence counter threshold for debouncing I/O and CAN signals,2,0,CNT,parameter
0x00807970,ADO2TPAI,word,CalTerm ADO2TPAI: COOLANT TEMPERATURE AXIS FOR OIL_DISABLE_SPEED_TABLE,2,2,DEGF,lookup
0x00807978,ADO2ESTB,word,CalTerm ADO2ESTB: TABLE OF SPEEDS ABOVE WHICH ERROR IS DISABLED,2,2,RPM,lookup
0x00808020,constant_used_to_convert_fuel_delivery_rate_from_rpm_fuel_to_l_50_5000,word,"CONSTANT USED TO CONVERT FUEL DELIVERY RATE FROM RPM%FUEL TO L",2,0,NONE,parameter
0x00808030,GROGVSMN,word,CalTerm GROGVSMN: VEHICLE SPEED ABOVE WHICH AN OUT OF GEAR CONDITION IS CON,2,0,MPH,value
0x00808034,blank_spot_0_1,word,"BLANK SPOT",2,0,NONE,parameter
0x00808040,hsg_maximum_filtered_engine_speed_error_0_1000,word,"HSG MAXIMUM FILTERED ENGINE SPEED ERROR",2,0,RPM,parameter
0x00808042,hsg_minimum_filtered_engine_speed_error_1000_0,word,"HSG MINIMUM FILTERED ENGINE SPEED ERROR",2,0,RPM,parameter
0x00808044,hsg_maximum_integrator_fuel_output_0_100,word,"HSG MAXIMUM INTEGRATOR FUEL OUTPUT",2,0,MM3S,parameter
0x00808046,hsg_minimum_integrator_fuel_output_0_69_44,word,"HSG MINIMUM INTEGRATOR FUEL OUTPUT",2,0,MM3S,parameter
0x00808048,hsg_integrator_reset_value_used_to_adjust_integrator_under_def_0_100,word,"HSG INTEGRATOR RESET VALUE USED TO ADJUST INTEGRATOR UNDER DEF",2,0,MM3S,parameter
0x00808050,hsg_integrator_preset_maximum_0_100,word,"HSG INTEGRATOR PRESET MAXIMUM",2,0,MM3S,parameter
0x00808052,hsg_fueling_clamp_max_0_100,word,"HSG FUELING CLAMP MAX",2,0,MM3S,parameter
0x00808054,hsg_fueling_clamp_min_0_100,word,"HSG FUELING CLAMP MIN",2,0,MM3S,parameter
0x00808056,HSPZGVEN,word,"CalTerm HSPZGVEN: 1 = RUN GOVERNOR IMMEDIATELY AFTER PRESET, 0 = DON'T RUN U",2,0,NONE,value
0x00808058,flag_to_enable_disable_the_hsg_derivative_gain_adjustment_scheme_0_1,word,"FLAG TO ENABLE/DISABLE THE HSG DERIVATIVE GAIN ADJUSTMENT SCHEME",2,0,HEX,parameter
0x00808060,hsg_pid_derivative_fueling_contribution_lower_limit_260_260,word,"HSG PID DERIVATIVE FUELING CONTRIBUTION LOWER LIMIT",2,0,MM3S,parameter
0x00808062,hsg_pid_proportional_fueling_contribution_upper_limit_160_160,word,"HSG PID PROPORTIONAL FUELING CONTRIBUTION UPPER LIMIT",2,0,MM3S,parameter
0x00808064,hsg_pid_proportional_fueling_contribution_lower_limit_160_160,word,"HSG PID PROPORTIONAL FUELING CONTRIBUTION LOWER LIMIT",2,0,MM3S,parameter
0x00808066,hsg_integrator_reset_value_used_to_adjust_integrator_under_def_0_100,word,"HSG INTEGRATOR RESET VALUE USED TO ADJUST INTEGRATOR UNDER DEF",2,0,%FU,parameter
0x00808084,HSDVCFXA,byte,CalTerm HSDVCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR HSG DERIVATIVE GAIN,13,4,RPM,lookup
0x00808110,filter_coefficient_1_from_hsg_lead_lag_dynamic_compensator_0_1,word,"FILTER COEFFICIENT #1 FROM HSG LEAD/LAG DYNAMIC COMPENSATOR",2,0,NONE,parameter
0x00808112,filter_coefficient_2_from_hsg_lead_lag_dynamic_compensator_0_1,word,"FILTER COEFFICIENT #2 FROM HSG LEAD/LAG DYNAMIC COMPENSATOR",2,0,NONE,parameter
0x00808114,filter_coefficient_used_by_hsg_lead_lag_compensator_for_no_filteri_0_1,word,"FILTER COEFFICIENT USED BY HSG LEAD/LAG COMPENSATOR FOR NO-FILTERI",2,0,NONE,parameter
0x00808116,maximim_gear_ratio_value_for_permitting_hsg_lead_lag_comp_0_1_15_999,word,"MAXIMIM GEAR RATIO VALUE FOR PERMITTING HSG LEAD/LAG COMP",2,0,NONE,parameter
0x00808118,hsg_acceleration_rate_threshold_for_transient_conditions_0_2540,word,"HSG ACCELERATION RATE THRESHOLD FOR TRANSIENT CONDITIONS",2,0,R/S,parameter
0x00808120,hsg_engine_speed_error_filter_time_constant_for_high_ref_speed_c_0_1,word,"HSG ENGINE SPEED ERROR FILTER TIME CONSTANT FOR HIGH REF SPEED C",2,0,NONE,parameter
0x00808126,hsg_speed_threshold_for_low_reference_speed_region_1400_5000,word,"HSG SPEED THRESHOLD FOR LOW REFERENCE SPEED REGION",2,0,RPM,parameter
0x00808132,hsg_engine_speed_error_filter_time_constant_for_transient_condit_0_1,word,"HSG ENGINE SPEED ERROR FILTER TIME CONSTANT FOR TRANSIENT CONDIT",2,0,NONE,parameter
0x00808138,incremental_step_in_hsg_reference_used_when_reference_is_incre_0_300,word,"INCREMENTAL STEP IN HSG REFERENCE USED WHEN REFERENCE IS INCRE",2,0,R/S,parameter
0x00808140,minimum_allowable_fuel_that_may_be_used_to_determine_hsg_droop_0_100,word,"MINIMUM ALLOWABLE FUEL THAT MAY BE USED TO DETERMINE HSG DROOP",2,0,MM3S,parameter
0x00808152,calibrated_engine_speed_limit_used_when_there_is_an_inj_f_1400_2100,word,"CALIBRATED ENGINE SPEED LIMIT USED WHEN THERE IS AN INJ. F",2,0,RPM,parameter
0x00808154,time_that_elapses_after_injector_fault_detection_before_speed_d_0_30,word,"TIME THAT ELAPSES AFTER INJECTOR FAULT DETECTION BEFORE SPEED D",2,0,SEC,parameter
0x00808156,ramp_rate_from_initial_derate_to_full_engine_speed_derate_on_i_0_100,word,"RAMP RATE FROM INITIAL DERATE TO FULL ENGINE SPEED DERATE ON I",2,0,R/S,parameter
0x00808160,jcomm_reference_engine_torque_reference_engine_torque_that_c_0_64255,word,"JCOMM REFERENCE ENGINE TORQUE REFERENCE ENGINE TORQUE THAT C",2,0,N-M,parameter
0x808162,JC39P3RP,word,J1939 engine speed point 3 RPM in engine config map,2,0,,data
0x808164,JC39P4RP,word,J1939 engine speed point 4 RPM in engine config map,2,0,,data
0x00808166,JC39P5RP,word,CalTerm JC39P5RP: JCOMM ENGINE SPEED AT PT 5 RPM AT PT 5 OF ENGINE CONFIG MA,2,0,RPM,value
0x00808168,jcomm_fueling_value_at_idle_in_engine_config_message_when_tor_0_100,word,"JCOMM FUELING VALUE AT IDLE IN ENGINE CONFIG. MESSAGE WHEN TOR",2,0,%FU,parameter
0x00808170,jcomm_rpm_low_hp_pt_2_in_engine_config_when_torque_dera_0_8031_875,word,"JCOMM RPM LOW HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERA",2,0,RPM,parameter
0x00808172,jcomm_fueling_low_hp_value_at_pt_2_in_engine_config_when_tor_0_100,word,"JCOMM FUELING LOW HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TOR",2,0,%FU,parameter
0x00808176,jcomm_rpm_hi_hp_pt_2_in_engine_config_when_torque_derat_0_8031_875,word,"JCOMM RPM HI HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERAT",2,0,RPM,parameter
0x00808178,jcomm_fueling_hi_hp_value_at_pt_2_in_engine_config_when_torq_0_100,word,"JCOMM FUELING HI HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TORQ",2,0,%FU,parameter
0x00808180,jcomm_operating_speed_asymmetry_adjustment_engine_s_preference_0_250,word,"JCOMM OPERATING SPEED ASYMMETRY ADJUSTMENT ENGINE'S PREFERENCE",2,0,NONE,parameter
0x00808182,jcomm_engine_overspeed_to_time_out_for_jcomm_high_idle_overri_0_1000,word,"JCOMM ENGINE OVERSPEED TO TIME OUT FOR JCOMM_HIGH_IDLE_OVERRI",2,0,MSEC,parameter
0x00808184,jcomm_engine_overspeed_tl_time_limit_for_jcomm_high_idle_ove_0_25000,word,"JCOMM ENGINE OVERSPEED TL TIME LIMIT FOR JCOMM_HIGH_IDLE_OVE",2,0,MSEC,parameter
0x00808188,jcomm_recovery_time_time_that_time_limited_node_must_be_silen_0_1000,word,"JCOMM RECOVERY TIME TIME THAT TIME LIMITED NODE MUST BE SILEN",2,0,MSEC,parameter
0x00808190,j1922_clear_occurrence_time_time_from_last_j1922_control_befo_0_2_29,dword,"J1922 CLEAR OCCURRENCE TIME TIME FROM LAST J1922 CONTROL BEFO",4,0,SEC,parameter
0x00808194,maximum_fueling_value_that_does_not_inject_fuel_0_100,word,"MAXIMUM FUELING VALUE THAT DOES NOT INJECT FUEL.",2,0,MM3S,parameter
0x00808200,indicates_of_cyl_brakes_driven_by_eb_driver_1_for_j1939_ret_ma_0_6,word,"INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 1 FOR J1939 RET. MA",2,0,,parameter
0x00808202,indicates_of_cyl_brakes_driven_by_eb_driver_2_for_j1939_ret_ma_0_6,word,"INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 2 FOR J1939 RET. MA",2,0,,parameter
0x00808204,indicates_of_cyl_brakes_driven_by_eb_driver_3_for_j1939_ret_ma_0_6,word,"INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 3 FOR J1939 RET. MA",2,0,,parameter
0x00808206,indicates_of_cyl_brakes_driven_by_eb_driver_4_for_j1939_ret_ma_0_6,word,"INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 4 FOR J1939 RET. MA",2,0,,parameter
0x00808208,indicates_of_cyl_brakes_driven_by_eb_driver_5_for_j1939_ret_ma_0_6,word,"INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 5 FOR J1939 RET. MA",2,0,,parameter
0x00808220,delta_rpm_threshold_for_aggressive_gains_activation_deactivat_0_3000,word,"DELTA RPM THRESHOLD FOR AGGRESSIVE GAINS ACTIVATION/DEACTIVAT",2,0,RPM,parameter
0x00808222,maximum_absolute_error_that_should_occur_in_lslgtztm_to_switc_0_3000,word,"MAXIMUM ABSOLUTE ERROR THAT SHOULD OCCUR IN LSLGTZTM TO SWITC",2,0,RPM,parameter
0x00808236,added_to_4d_fueling_at_lsg_adjusted_reference_speed_to_det_max_5_5,word,"ADDED TO 4D FUELING AT LSG_ADJUSTED_REFERENCE_SPEED TO DET. MAX",2,0,MM3S,parameter
0x00808238,lsg_fueling_clamp_min_0_100,word,"LSG FUELING CLAMP MIN",2,0,MM3S,parameter
0x00808246,added_to_4d_fueling_at_lsg_adj_ref_speed_to_determine_lsg_integ_5_5,word,"ADDED TO 4D FUELING AT LSG ADJ REF SPEED TO DETERMINE LSG_INTEG",2,0,MM3S,parameter
0x00808250,blank_spot_after_removal_of_lsg_db_int_gain_0_0_100_0,word,"BLANK SPOT AFTER REMOVAL OF LSG_DB_INT_GAIN",2,0,NONE,parameter
0x00808252,blank_spot_after_removal_of_lsg_db_prop_gain_0_0_100_0,word,"BLANK SPOT AFTER REMOVAL OF LSG_DB_PROP_GAIN",2,0,NONE,parameter
0x00808256,the_upper_limit_clamp_for_possible_lsg_reference_speed_300_2000,word,"THE UPPER LIMIT CLAMP FOR POSSIBLE LSG REFERENCE SPEED.",2,0,RPM,parameter
0x00808258,digital_filter_time_constant_used_in_throttle_deadband_fix_0_1_0,word,"DIGITAL FILTER TIME CONSTANT USED IN THROTTLE DEADBAND FIX.",2,0,NONE,parameter
0x00808260,flag_to_enable_disable_the_lsg_proportional_gain_adjustment_sche_0_1,word,"FLAG TO ENABLE/DISABLE THE LSG PROPORTIONAL GAIN ADJUSTMENT SCHE",2,0,T/F,parameter
0x00808262,flag_to_enable_disable_the_lsg_integral_gain_adjustment_scheme_0_1,word,"FLAG TO ENABLE/DISABLE THE LSG INTEGRAL GAIN ADJUSTMENT SCHEME.",2,0,T/F,parameter
0x00808268,lsg_proportional_gain_2_calibration_2_to_2,word,"LSG PROPORTIONAL GAIN 2 CALIBRATION",2,0,%F/R,parameter
0x00808288,LSDVCFXA,byte,CalTerm LSDVCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR LSG DERIVATIVE GAIN,13,4,RPM,lookup
0x00808320,gear_gains_not_used_if_lsfter_this_value_1000_0,word,"GEAR GAINS NOT USED IF LSFTER < THIS VALUE",2,0,RPM,parameter
0x00808322,time_gear_gain_conditions_must_exist_before_using_gear_gains_0_65535,word,"TIME GEAR GAIN CONDITIONS MUST EXIST BEFORE USING GEAR GAINS",2,0,SEC,parameter
0x00808326,low_speed_governor_proportional_gain_when_in_high_gears_0_0_4348,word,"LOW SPEED GOVERNOR PROPORTIONAL GAIN WHEN IN HIGH GEARS",2,0,M/R,parameter
0x00808328,low_speed_governor_integral_gain_when_in_high_gears_0_0_21739,word,"LOW SPEED GOVERNOR INTEGRAL GAIN WHEN IN HIGH GEARS",2,0,M/RS,parameter
0x00808330,low_speed_governor_derivative_gain_when_in_middle_g_0_002265_0_0159,word,"LOW SPEED GOVERNOR DERIVATIVE GAIN WHEN IN MIDDLE G",2,0,MS/R,parameter
0x00808332,idle_increment_decrement_step_value_0_100,word,"IDLE INCREMENT/DECREMENT STEP VALUE",2,0,RPM,parameter
0x00808334,lsg_p_gain_passed_from_fuel_system_specific_algorithm_0_0_4348,word,"LSG P GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM.",2,0,M/R,parameter
0x00808336,lsg_i_gain_passed_from_fuel_system_specific_algorithm_0_0_217,word,"LSG I GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM",2,0,M/RS,parameter
0x00808338,lsg_d_gain_passed_from_fuel_system_specific_algorithm_0_0_0144,word,"LSG D GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM",2,0,MS/R,parameter
0x00808340,lsg_idle_ramp_rate_0_1000,word,"LSG IDLE RAMP RATE",2,0,RP/S,parameter
0x00808424,this_is_the_time_allowed_for_the_ocm_manual_reset_5_25,word,"THIS IS THE TIME ALLOWED FOR THE OCM MANUAL RESET.",2,0,SEC,parameter
0x00808426,OCMITHTB,word,CalTerm OCMITHTB: TABLE CONTAINING INITIAL MILE INTERVALS FOR AUTOMATIC MODE.,2,5,MI,lookup
0x00808450,OCSGTB,word,CalTerm OCSGTB: LOOK UP TABLE USED FOR DETRMINING SVERITY FACTOR,2,5,SF,lookup
0x00808470,engine_speed_above_which_the_overspeed_algorithm_disables_fue_0_4000,word,"ENGINE SPEED ABOVE WHICH THE OVERSPEED ALGORITHM DISABLES FUE",2,0,RPM,parameter
0x00808472,number_of_engine_speed_targets_per_crankshaft_revolution_1_255,byte,"NUMBER OF ENGINE SPEED TARGETS PER CRANKSHAFT REVOLUTION.",1,0,CNTS,parameter
0x00808473,consecutive_occurances_of_engine_overspeed_to_cause_a_shutdown_0_7,byte,"CONSECUTIVE OCCURANCES OF ENGINE OVERSPEED TO CAUSE A SHUTDOWN",1,0,NONE,parameter
0x00808474,ESASOSTY,byte,"CalTerm ESASOSTY: ACTION AFTER AN OVERSPEED SHUTDOWN, 0=LATCHING & 1=NON-LATCHING",1,0,T/F,value
0x00808475,padding_to_preserve_word_alignment_0_1,byte,"PADDING TO PRESERVE WORD ALIGNMENT.",1,0,T/F,parameter
0x00808480,number_of_consecutive_occurances_of_powerdown_data_lost_to_set_1_255,word,"NUMBER OF CONSECUTIVE OCCURANCES OF POWERDOWN DATA LOST TO SET",2,0,CNTS,parameter
0x00808482,enable_to_protects_parameter_block_data_at_powerdown_enabled_disabled,word,"ENABLE TO PROTECTS PARAMETER BLOCK DATA AT POWERDOWN.",2,0,HEX,parameter
0x00808484,flag_indicating_if_engine_should_be_ran_if_all_powerdown_da_true_false,word,"FLAG INDICATING IF ENGINE SHOULD BE RAN IF ALL_POWERDOWN_DA",2,0,HEX,parameter
0x00808486,load_descriminator_to_determine_lugback_0_100,word,"LOAD DESCRIMINATOR TO DETERMINE LUGBACK",2,0,%LD,parameter
0x00808488,load_descriminator_to_determine_lugback_0_100,word,"LOAD DESCRIMINATOR TO DETERMINE LUGBACK",2,0,%LD,parameter
0x00808490,the_can_1_cpu_interface_register_0_255,word,"THE CAN 1 CPU INTERFACE REGISTER",2,0,NONE,parameter
0x00808492,the_can_1_bus_configuration_register_0_255,word,"THE CAN 1 BUS CONFIGURATION REGISTER",2,0,NONE,parameter
0x00808494,the_can_1_bit_timing_0_register_0_255,word,"THE CAN 1 BIT TIMING 0 REGISTER",2,0,NONE,parameter
0x00808496,the_can_1_bit_timing_1_register_0_255,word,"THE CAN 1 BIT TIMING 1 REGISTER",2,0,NONE,parameter
0x00808498,the_can_1_extended_mask_0x0_0xffffffff,dword,"THE CAN 1 EXTENDED MASK",4,0,HEX,parameter
0x00808500,the_length_of_the_block_to_copy_when_reprogramming_the_boot_block_none,dword,"THE LENGTH OF THE BLOCK TO COPY WHEN REPROGRAMMING THE BOOT BLOCK",4,0,HEX,parameter
0x00808504,this_key_must_be_set_to_bad1_before_boot_block_is_programmed_none,word,"THIS KEY MUST BE SET TO BAD1 BEFORE BOOT BLOCK IS PROGRAMMED",2,0,HEX,parameter
0x00808506,amount_added_to_hsg_governed_speed_to_equal_hsg_breakpoint_speed_0_50,word,"AMOUNT ADDED TO HSG_GOVERNED_SPEED TO EQUAL HSG_BREAKPOINT_SPEED",2,0,RPM,parameter
0x00808760,lamp_blink_on_duration,word,Lamp blink on duration in ticks,2,0,,value
0x00808762,lamp_blink_off_duration,word,Lamp blink off duration in ticks,2,0,,value
0x00808904,PTGNQITB,word,CalTerm PTGNQITB: QUADRATIC INTEGRAL GAIN ADJUSTMENT IN FUNCTION OF DROOP COMP. ER,2,5,NONE,value
0x00808926,oil_pressure_rate_limit_step,word,Rate limiting step size for oil pressure transitions,2,0,,parameter
0x00808934,pwm_output_scaling_factor,word,PWM output scaling factor,2,0,,value
0x00808984,max_engine_speed_for_pto_engagement_600_2500,word,"MAX ENGINE SPEED FOR PTO ENGAGEMENT",2,0,RPM,parameter
0x00808986,min_engine_speed_for_pto_engagement_500_2500,word,"MIN ENGINE SPEED FOR PTO ENGAGEMENT",2,0,RPM,parameter
0x00808988,patch_hole_0_255,word,"PATCH HOLE",2,0,NONE,parameter
0x00808990,number_of_errors_to_be_detected_on_pwm2_driver_before_pwm1_error_0_255,word,"NUMBER OF ERRORS TO BE DETECTED ON PWM2 DRIVER BEFORE PWM1_ERROR",2,0,HEX,parameter
0x00808992,number_of_errors_to_be_detected_on_pwm3_driver_before_pwm1_error_0_255,word,"NUMBER OF ERRORS TO BE DETECTED ON PWM3 DRIVER BEFORE PWM1_ERROR",2,0,HEX,parameter
0x00808994,number_of_errors_to_be_detected_on_pwm4_driver_before_pwm1_error_0_255,word,"NUMBER OF ERRORS TO BE DETECTED ON PWM4 DRIVER BEFORE PWM1_ERROR",2,0,HEX,parameter
0x00808996,number_of_errors_to_be_detected_on_pwm5_driver_before_pwm1_error_0_255,word,"NUMBER OF ERRORS TO BE DETECTED ON PWM5 DRIVER BEFORE PWM1_ERROR",2,0,HEX,parameter
0x00809308,retarder_input_value,word,Retarder input value for calculations,2,0,,value
0x00809652,current_fuel_demand_limit,word,Current fuel demand limit value,2,0,,value
0x00809660,timing_transition_result,word,Timing mode transition result,2,0,,value
0x00809662,timing_fuel_blend_result,word,Timing fuel blend result,2,0,,value
0x00809664,timing_oil_pressure_result,word,Timing oil pressure condition result,2,0,,value
0x00809666,timing_mode_11_result,word,Timing mode 11 countdown result,2,0,,value
0x00809668,timing_protection_counter_1,word,Timing protection counter 1,2,0,,counter
0x00809672,timing_blend_accumulator,word,Timing blend accumulator,2,0,,value
0x00809676,fuel_source_mode_11_state,word,Fuel source mode 11 state,2,0,,state
0x00809678,fuel_source_mode_11_timer,word,Fuel source mode 11 timer,2,0,,timer
0x809688,engineRunCounter,dword,Engine run-time counter (incremented when not idle),2,0,,counter
0x00809690,fuel_pressure_filtered,word,Filtered fuel pressure value,2,0,,value
0x00809694,protection_fuel_limit_rpm_based,word,RPM-based protection fuel limit,2,0,,value
0x00809696,protection_fuel_limit_mode_based,word,Mode-based protection fuel limit,2,0,,value
0x00809698,protection_fuel_limit_alternate,word,Alternate protection fuel limit value,2,0,,value
0x00809700,fuel_temp_limit_state_1,word,Fuel temp limit state 1,2,0,,state
0x00809702,fuel_temp_limit_state_2,word,Fuel temp limit state 2,2,0,,state
0x00809706,fuel_temp_limit_primary,word,Fuel temp limiting primary output,2,0,,value
0x00809708,fuel_temp_limit_secondary,word,Fuel temp limiting secondary output,2,0,,value
0x00809710,fuel_temp_protection_timer_2,word,Fuel temp protection timer 2,2,0,,timer
0x00809718,fuel_temp_protection_timer_3,word,Fuel temp protection timer 3,2,0,,timer
0x00809742,boost_pressure_rpm_threshold,word,Boost pressure RPM threshold,2,0,,value
0x00809746,boost_pressure_state_machine,word,Boost pressure state machine state,2,0,,state
0x00809748,boost_pressure_active_flag,word,Boost pressure calculation active flag,2,0,,flag
0x00809766,oil_pressure_debounce_counter,word,Debounce counter for oil pressure monitoring,2,0,,counter
0x00809768,governor_reference_fuel,word,Reference fuel value for governor calculations,2,0,,value
0x809782,scheduler_phase_table,scheduler_phase_table_t,40-slot task scheduler phase table (16 bytes per slot),2,0,,lookup
0x01000000,indicator_as_to_the_calibration_status_of_the_ecm_see_ces15005,word,"INDICATOR AS TO THE CALIBRATION STATUS OF THE ECM",2,0,HEX,parameter
0x01000002,ECM_PSWD,byte,CalTerm ECM_PSWD: SECURITY MASTER PASSWORD,6,2,HEX,value
0x01000008,checksum_for_flash_parameter_block_1_0_ff,word,"CHECKSUM FOR FLASH PARAMETER BLOCK  1",2,0,HEX,parameter
0x01000090,indicates_the_versions_of_the_tools_compatible_with_the_ecm_n_a,word,"INDICATES THE VERSIONS OF THE TOOLS COMPATIBLE WITH THE ECM.",2,0,HEX,parameter
0x01000092,service_tool_adjustable_parameters_n_a,word,"SERVICE TOOL ADJUSTABLE PARAMETERS",2,0,NONE,parameter
0x01000100,pto_max_droop_pto_min_droop_pto_max_droop_rpm_pto_min_dro_0_2,word,"(PTO MAX DROOP",2,0,NONE,parameter
0x01000104,pto_resume_speed_display_value_none,word,"PTO RESUME SPEED DISPLAY VALUE",2,0,RPM,parameter
0x01000108,pto_set_speed_display_value_none,word,"PTO SET SPEED DISPLAY VALUE",2,0,RPM,parameter
0x01000110,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000112,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000114,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000116,blank_spot_in_adjustable_parameters_h_none,word,"BLANK SPOT IN ADJUSTABLE_PARAMETERS.H",2,0,NONE,parameter
0x01000118,blank_spot_in_the_adjustable_parameters_h_file_none,dword,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",4,0,NONE,parameter
0x01000120,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000122,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000124,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000126,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000128,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x01000136,early_warning_of_ocm_interval_expiring_user_programmable_0_100,word,"EARLY WARNING OF OCM INTERVAL EXPIRING (USER PROGRAMMABLE)",2,0,%,parameter
0x01000138,enables_use_of_warning_light_with_engine_in_run_state_true_false,word,"ENABLES USE OF WARNING LIGHT WITH ENGINE IN RUN_STATE",2,0,T/F,parameter
0x01000194,algorithm_enable_flags_word_5_bit_3_enable_disable,word,"ALGORITHM_ENABLE_FLAGS WORD 5 BIT 3",2,0,,parameter
0x01000196,frequency_throttle_input_sv_override_enable_disable,word,"FREQUENCY_THROTTLE_INPUT_SV_OVERRIDE",2,0,NONE,parameter
0x01000232,maximum_allowable_cruise_control_reference_speed_allowed_0_255_9961,word,"MAXIMUM ALLOWABLE CRUISE CONTROL REFERENCE SPEED ALLOWED",2,0,MPH,parameter
0x01000234,maximum_allowable_vehicle_speed_in_top_gear_any_gear_if_0_255_9961,word,"MAXIMUM ALLOWABLE VEHICLE SPEED IN TOP GEAR (ANY GEAR IF ",2,0,MPH,parameter
0x01000236,ratio_of_trans_to_axle_revs_used_by_tools_low_ratio_if_2_1_0_20_0,word,"RATIO OF TRANS. TO AXLE REVS -USED BY TOOLS (LOW RATIO IF 2",2,0,GR,parameter
0x01000244,additional_air_pressure_from_apamtrig_which_disables_alpha_alti_0_15,word,"ADDITIONAL AIR PRESSURE FROM APAMTRIG WHICH DISABLES ALPHA ALTI",2,0,INHG,parameter
0x01000248,size_of_asg_adjustable_parameters_0_100,word,"SIZE OF ASG ADJUSTABLE PARAMETERS",2,0,NONE,parameter
0x01000260,name_table_name_for_datalogger_trigger_1_0_ffff,word,"NAME TABLE NAME FOR DATALOGGER TRIGGER 1.",2,0,HEX,parameter
0x01000262,name_table_offset_for_datalogger_trigger_1_0_ffff,word,"NAME TABLE OFFSET FOR DATALOGGER TRIGGER 1.",2,0,HEX,parameter
0x01000264,trigger_threshold_for_the_datalogger_trigger_one_input_0_ffffffff,dword,"TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER ONE INPUT",4,0,HEX,parameter
0x01000270,name_table_name_for_datalogger_trigger_2_0_ffff,word,"NAME TABLE NAME FOR DATALOGGER TRIGGER 2.",2,0,HEX,parameter
0x01000272,name_table_offset_for_datalogger_trigger_2_0_ffff,word,"NAME TABLE OFFSET FOR DATALOGGER TRIGGER 2.",2,0,HEX,parameter
0x01000274,trigger_threshold_for_the_datalogger_trigger_two_input_0_ffffffff,dword,"TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER TWO INPUT",4,0,HEX,parameter
0x01000280,name_table_name_for_datalogger_trigger_3_0_ffff,word,"NAME TABLE NAME  FOR DATALOGGER TRIGGER 3.",2,0,HEX,parameter
0x01000282,name_table_offset_for_datalogger_trigger_3_0_ffff,word,"NAME TABLE OFFSET FOR DATALOGGER TRIGGER 3.",2,0,HEX,parameter
