address,label_name,comment
0x0080decc,fuel_system_specific_fuel_derate_that_is_input_to_the_core_sys_0_100,FUEL SYSTEM SPECIFIC FUEL DERATE THAT IS INPUT TO THE CORE SYS
0x0080dece,smallest_derate_fueling_value_among_group_2_ah_derate_algori_0_100,SMALLEST DERATE FUELING VALUE AMONG GROUP 2 (AH) DERATE ALGORI
0x0080deda,eps_period_between_vss_interrupts_0_4294967295,EPS PERIOD BETWEEN VSS INTERRUPTS
0x0080dee6,timing_command_just_before_wet_stack_modification_0_120,TIMING COMMAND JUST BEFORE WET STACK MODIFICATION
0x00ffd004,SIM_CAN_CONTROL_PORT_1,SIM CAN control port 1 - hardware I/O for CAN pin switching updated 40x per major cycle
0x00ffd006,SIM_CAN_CONTROL_PORT_2,SIM CAN control port 2 - processed I/O for CAN pin switching updated 40x per major cycle
0x00fff404,hardware_timer_register,Hardware timer register for main loop timing synchronization
0x00fffa00,sim_mcr,System Integration Module Master Control Register
0x00fffa02,sim_simtr,SIM Module Test Register
0x00fffa04,sim_avr,SIM Auto Vector Register  
0x00fffa06,sim_rsr,SIM Reset Status Register
0x00fffa08,sim_syncr,SIM Clock Synthesizer Control Register
0x00fffa0a,sim_sypcr,SIM System Protection Control Register
0x00fffa0c,sim_swiv,SIM Software Interrupt Vector Register
0x00fffa0e,sim_swsr,SIM Software Service Register
0x00fffa10,sim_ddir,SIM Data Direction Register
0x00fffa11,sim_rsr,SIM Reset Status Register
0x00fffa12,sim_dpar,SIM Data Polarity Register
0x00fffa14,sim_ddrd,SIM Data Direction Register D
0x00fffa15,sim_sypcr,System Protection Control Register
0x00fffa16,sim_dpard,SIM Data Polarity Register D
0x00fffa17,sim_swiv,Software Interrupt Vector
0x00fffa18,sim_picr,SIM Periodic Interrupt Control Register
0x00fffa19,sim_swsr,Software Service Register (watchdog)
0x00fffa1a,sim_pitr,SIM Periodic Interrupt Timer Register
0x00fffa1c,sim_swsr2,SIM Software Service Register 2
0x00fffa20,sim_csbar0,SIM Chip Select Base Address Register 0
0x00fffa22,sim_csor0,SIM Chip Select Option Register 0 [Alt: REG_SIM_PICR]
0x00fffa24,sim_csbar1,SIM Chip Select Base Address Register 1 [Alt: REG_SIM_PITR]
0x00fffa26,sim_csor1,SIM Chip Select Option Register 1
0x00fffa27,REG_SIM_SWSR, Software Watchdog Service Reg
0x00fffa28,sim_csbar2,SIM Chip Select Base Address Register 2
0x00fffa2a,sim_csor2,SIM Chip Select Option Register 2
0x00fffa2c,sim_csbar3,SIM Chip Select Base Address Register 3
0x00fffa2e,sim_csor3,SIM Chip Select Option Register 3
0x00fffa30,sim_csbar4,SIM Chip Select Base Address Register 4
0x00fffa32,sim_csor4,SIM Chip Select Option Register 4
0x00fffa34,sim_csbar5,SIM Chip Select Base Address Register 5
0x00fffa36,sim_csor5,SIM Chip Select Option Register 5
0x00fffa38,sim_csbar6,SIM Chip Select Base Address Register 6
0x00fffa3a,sim_csor6,SIM Chip Select Option Register 6
0x00fffa3c,sim_csbar7,SIM Chip Select Base Address Register 7
0x00fffa3e,sim_csor7,SIM Chip Select Option Register 7
0x00fffa40,sim_csbar8,SIM Chip Select Base Address Register 8
0x00fffa42,sim_csor8,SIM Chip Select Option Register 8
0x00fffa44,sim_csbarbt,Chip Select Base Address Register - Boot ROM [Alt: sim_csbar9]
0x00fffa46,sim_csorbt,Chip Select Option Register - Boot ROM [Alt: sim_csor9]
0x00fffa48,sim_csbar10,SIM Chip Select Base Address Register 10 [Alt: sim_csbar0]
0x00fffa4a,sim_csor10,SIM Chip Select Option Register 10 [Alt: sim_csor0]
0x00fffb00,qsm_qmcr,QSM Master Control Register
0x00fffb02,qsm_qtest,QSM Test Register
0x00fffb04,qsm_qilr,QSM Interrupt Level Register
0x00fffb06,qsm_qivr,QSM Interrupt Vector Register
0x00fffb08,sccr0,SCI Control Register 0
0x00fffb0a,sccr1,SCI Control Register 1
0x00fffb0c,scsr,SCI Status Register
0x00fffb0e,scdr,SCI Data Register
0x00fffb10,qsm_portqs,QSM Port QS Data Register
0x00fffb12,qsm_pqspar,QSM Port QS Pin Assignment Register
0x00fffb14,qsm_ddrqs,QSM Data Direction Register QS
0x00fffb16,spcr0,SPI Control Register 0
0x00fffb18,spcr1,SPI Control Register 1
0x00fffb1a,spcr2,SPI Control Register 2
0x00fffb1c,spcr3,SPI Control Register 3
0x00fffb1e,spsr,SPI Status Register
0x00fffc00,tpu_tpumcr,TPU Master Control Register
0x00fffc02,tpu_tcr,TPU Test Configuration Register
0x00fffc04,tpu_dscr,TPU Development Support Control Register
0x00fffc06,tpu_dssr,TPU Development Support Status Register
0x00fffc08,tpu_ticr,TPU Interrupt Configuration Register
0x00fffc0a,tpu_cier,TPU Channel Interrupt Enable Register
0x00fffc0c,tpu_cfsr0,TPU Channel Function Select Register 0
0x00fffc0e,tpu_cfsr1,TPU Channel Function Select Register 1
0x00fffc10,tpu_cfsr2,TPU Channel Function Select Register 2
0x00fffc12,tpu_cfsr3,TPU Channel Function Select Register 3
0x00fffc14,tpu_hsqr0,TPU Host Sequence Register 0
0x00fffc16,tpu_hsqr1,TPU Host Sequence Register 1
0x00fffc18,tpu_hssr0,TPU Host Service Status Register 0
0x00fffc1a,tpu_hssr1,TPU Host Service Status Register 1
0x00fffc1c,tpu_cpr0,TPU Channel Priority Register 0
0x00fffc1e,tpu_cpr1,TPU Channel Priority Register 1
0x00fffd00,qadc_qadcmcr,QADC Master Control Register
0x00fffd02,qadc_qadctest,QADC Test Register
0x00fffd04,qadc_qadcilr,QADC Interrupt Level Register
0x00fffd06,qadc_qadcivr,QADC Interrupt Vector Register
0x00fffd08,qadc_portqa,QADC Port QA Data Register
0x00fffd0a,qadc_portqb,QADC Port QB Data Register
0x00fffd0c,qadc_ddrqa,QADC Data Direction Register QA
0x00fffd0e,qadc_ddrqb,QADC Data Direction Register QB
0x00fffe00,can1_canmcr,CAN 1 Master Control Register
0x00fffe02,can1_canbtcr,CAN 1 Bit Timing Configuration Register
0x00fffe04,can1_cantcr,CAN 1 Test Control Register
0x00fffe06,can1_canacr,CAN 1 Acceptance Control Register
0x00fffe08,can1_cantaak,CAN 1 Transmit Acknowledge Register
0x00fffe0a,can1_cantbsel,CAN 1 Transmit Buffer Selection Register
0x00fffe0c,can1_canidac,CAN 1 Identifier Acceptance Control Register
0x00fffe0e,can1_reserved,CAN 1 Reserved Register
0x00fffe10,can1_canrxerr,CAN 1 Receive Error Counter Register
0x00fffe12,can1_cantxerr,CAN 1 Transmit Error Counter Register
0x00fffe14,can1_canidar0,CAN 1 Identifier Acceptance Register 0
0x00fffe16,can1_canidar1,CAN 1 Identifier Acceptance Register 1
0x00fffe18,can1_canidar2,CAN 1 Identifier Acceptance Register 2
0x00fffe1a,can1_canidar3,CAN 1 Identifier Acceptance Register 3
0x00fffe1c,can1_canidmr0,CAN 1 Identifier Mask Register 0
0x00fffe1e,can1_canidmr1,CAN 1 Identifier Mask Register 1
0x00fffe20,can1_canidmr2,CAN 1 Identifier Mask Register 2
0x00fffe22,can1_canidmr3,CAN 1 Identifier Mask Register 3
0x00fffe80,can2_canmcr,CAN 2 Master Control Register
0x00fffe82,can2_canbtcr,CAN 2 Bit Timing Configuration Register
0x00fffe84,can2_cantcr,CAN 2 Test Control Register
0x00fffe86,can2_canacr,CAN 2 Acceptance Control Register
0x00fffe88,can2_cantaak,CAN 2 Transmit Acknowledge Register
0x00fffe8a,can2_cantbsel,CAN 2 Transmit Buffer Selection Register
0x00fffe8c,can2_canidac,CAN 2 Identifier Acceptance Control Register
0x00fffe8e,can2_reserved,CAN 2 Reserved Register
0x00fffe90,can2_canrxerr,CAN 2 Receive Error Counter Register
0x00fffe92,can2_cantxerr,CAN 2 Transmit Error Counter Register
0x00fffe94,can2_canidar0,CAN 2 Identifier Acceptance Register 0
0x00fffe96,can2_canidar1,CAN 2 Identifier Acceptance Register 1
0x00fffe98,can2_canidar2,CAN 2 Identifier Acceptance Register 2
0x00fffe9a,can2_canidar3,CAN 2 Identifier Acceptance Register 3
0x00fffe9c,can2_canidmr0,CAN 2 Identifier Mask Register 0
0x00fffe9e,can2_canidmr1,CAN 2 Identifier Mask Register 1
0x00fffea0,can2_canidmr2,CAN 2 Identifier Mask Register 2
0x00fffea2,can2_canidmr3,CAN 2 Identifier Mask Register 3
0x01000000,indicator_as_to_the_calibration_status_of_the_ecm_see_ces15005,INDICATOR AS TO THE CALIBRATION STATUS OF THE ECM
0x01000008,checksum_for_flash_parameter_block_1_0_ff,CHECKSUM FOR FLASH PARAMETER BLOCK  1
0x0100000a,checksum_for_flash_parameter_block_2_0_ff,CHECKSUM FOR FLASH PARAMETER BLOCK  2
0x0100003a,ecm_ram_avaliable_length_none,"ECM RAM AVALIABLE LENGTH [Alt: ecm_ram_available_length_none, memory_offset_ee_romseg_none, eeprom_calibration_none]"
0x01000090,indicates_the_versions_of_the_tools_compatible_with_the_ecm_n_a,INDICATES THE VERSIONS OF THE TOOLS COMPATIBLE WITH THE ECM.
0x01000092,service_tool_adjustable_parameters_n_a,SERVICE TOOL ADJUSTABLE PARAMETERS [Alt: ADJ_PARM]
0x0100009c,engine_speed_set_point_for_remote_pto_operation_600_2500,ENGINE SPEED SET POINT FOR REMOTE PTO OPERATION
0x0100009e,max_range_limit_for_pto_setpoints_600_2500,MAX RANGE LIMIT FOR PTO SETPOINTS
0x010000a4,offset_used_to_obtain_calculated_pto_proportional_gain_0_0_2,OFFSET USED TO OBTAIN CALCULATED PTO PROPORTIONAL GAIN
0x010000a6,slope_used_to_obtain_calculated_pto_proportional_gain_0_0_0_05,SLOPE USED TO OBTAIN CALCULATED PTO PROPORTIONAL GAIN
0x010000ac,offset_used_to_adjust_droop_in_the_gain_adjust_calculation_of_0_4000,OFFSET USED TO ADJUST DROOP IN THE GAIN ADJUST CALCULATION OF [Alt: ASDP01GN]
0x010000ae,slope_multiplier_used_to_adjust_droop_in_the_gain_adjust_cal_30_40000,SLOPE MULTIPLIER USED TO ADJUST DROOP IN THE GAIN ADJUST CAL [Alt: ASDP02GN]
0x010000b6,tool_asg_droop_min_throttle_for_switched_droop_2_adjust_0_00_50_00,TOOL ASG DROOP MIN THROTTLE % FOR SWITCHED DROOP 2 ADJUST [Alt: ASDPMN02]
0x010000b8,tool_asg_droop_max_throttle_for_switched_droop_2_adjus_0_00_100_00,TOOL ASG DROOP MAX THROTTLE % FOR SWITCHED DROOP 2 ADJUS [Alt: ASDPMX02]
0x010000ba,alternate_offset_used_to_adjust_droop_in_gain_adjust_calc_fo_0_4000,ALTERNATE OFFSET USED TO ADJUST DROOP IN GAIN ADJUST CALC. FO [Alt: ASDP21GN]
0x010000bc,alternate_slope_multiplier_used_to_adjust_droop_in_gain_adj_30_40000,ALTERNATE SLOPE MULTIPLIER USED TO ADJUST DROOP IN GAIN ADJ [Alt: ASDP22GN]
0x010000c0,alternate_asg_reference_speed_for_0_throttle_input_0_3000,ALTERNATE ASG REFERENCE SPEED FOR 0% THROTTLE INPUT [Alt: ASMNRF02]
0x010000c2,alternate_asg_reference_speed_for_100_throttle_input_0_3000,ALTERNATE ASG REFERENCE SPEED FOR 100% THROTTLE INPUT [Alt: ASMXRF02]
0x010000c4,tool_asg_droop_min_throttle_for_switched_droop_3_adjust_0_00_50_00,TOOL ASG DROOP MIN THROTTLE % FOR SWITCHED DROOP 3 ADJUST [Alt: ASDPMN03]
0x010000c6,tool_asg_droop_max_throttle_for_switched_droop_3_adjus_0_00_100_00,TOOL ASG DROOP MAX THROTTLE % FOR SWITCHED DROOP 3 ADJUS [Alt: ASDPMX03]
0x010000c8,alternate_offset_used_to_adjust_droop_in_gain_adjust_calc_fo_0_4000,ALTERNATE OFFSET USED TO ADJUST DROOP IN GAIN ADJUST CALC. FO [Alt: ASDP31GN]
0x010000ca,alternate_slope_multiplier_used_to_adjust_droop_in_gain_adj_30_40000,ALTERNATE SLOPE MULTIPLIER USED TO ADJUST DROOP IN GAIN ADJ [Alt: ASDP32GN]
0x010000ce,alternate_asg_reference_speed_for_0_throttle_input_0_3000,ALTERNATE ASG REFERENCE SPEED FOR 0% THROTTLE INPUT [Alt: ASMNRF03]
0x010000d0,alternate_asg_reference_speed_for_100_throttle_input_0_3000,ALTERNATE ASG REFERENCE SPEED FOR 100% THROTTLE INPUT [Alt: ASMXRF03]
0x010000d6,blank_spot_0_434_8,BLANK_SPOT
0x010000de,alternate_fueling_intercept_used_in_determining_hsg_droop_re_0_434_8,ALTERNATE FUELING INTERCEPT USED IN DETERMINING HSG DROOP RE
0x010000e4,alternate_fueling_intercept_used_in_determining_hsg_droop_re_0_434_8,ALTERNATE FUELING INTERCEPT USED IN DETERMINING HSG DROOP RE
0x010000e8,tool_previous_ecm_engine_time_for_offset_of_engine_total_0_99999_0,TOOL  PREVIOUS ECM ENGINE TIME FOR OFFSET OF ENGINE TOTAL 
0x010000ec,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS01]
0x010000ee,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS02]
0x010000f0,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS03]
0x010000f2,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS04]
0x010000fa,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS05]
0x010000fc,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS06]
0x010000fe,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS07]
0x01000100,pto_max_droop_pto_min_droop_pto_max_droop_rpm_pto_min_dro_0_2,(PTO MAX DROOP
0x01000104,pto_resume_speed_display_value_none,PTO RESUME SPEED DISPLAY VALUE
0x01000108,pto_set_speed_display_value_none,PTO SET SPEED DISPLAY VALUE
0x0100010a,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS08]
0x0100010c,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS09]
0x0100010e,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS10]
0x01000110,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS11]
0x01000112,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS12]
0x01000114,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS13]
0x01000116,blank_spot_in_adjustable_parameters_h_none,BLANK SPOT IN ADJUSTABLE_PARAMETERS.H [Alt: ADBS22]
0x01000118,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS14]
0x0100011c,blank_spot_in_adjustable_parameters_h_none,BLANK SPOT IN ADJUSTABLE_PARAMETERS.H [Alt: ADBS23]
0x0100011e,blank_spot_in_adjustable_parameters_h_none,BLANK SPOT IN ADJUSTABLE_PARAMETERS.H [Alt: ADBS24]
0x01000120,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS15]
0x01000122,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS16]
0x01000124,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS17]
0x01000126,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS18]
0x01000128,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS19]
0x0100012a,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS20]
0x0100012c,blank_spot_in_the_adjustable_parameters_h_file_none,BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE [Alt: ADBS21]
0x0100012e,lsg_droop_selected_percent_20_20,LSG DROOP SELECTED PERCENT
0x01000136,early_warning_of_ocm_interval_expiring_user_programmable_0_100,EARLY WARNING OF OCM INTERVAL EXPIRING (USER PROGRAMMABLE)
0x01000138,enables_use_of_warning_light_with_engine_in_run_state_true_false,ENABLES USE OF WARNING LIGHT WITH ENGINE IN RUN_STATE
0x0100013a,trimmable_lower_limit_of_hsg_breakpoint_speed_0_5000,TRIMMABLE LOWER LIMIT OF HSG BREAKPOINT SPEED
0x0100013c,trimmable_upper_limit_of_hsg_breakpoint_speed_0_5000,TRIMMABLE UPPER LIMIT OF HSG BREAKPOINT SPEED
0x0100018a,APAFEN,BIT B WORD 0. ENABLES ALPHA AFC SUBALGORITHM FOR ALPHA_BASE CALCULATIO
0x0100018c,APUOAPEN,BIT 0 WORD 1. EEPROM INDICATOR SET BY ENGR APPLICATIONS TO CONTROL ALP
0x01000190,CPAGEN,BIT 11 OF 0-15.  ENABLES AND DISABLES THE CYLINDER PRESSURE MAINTENANC
0x01000192,ADV_OVER,BIT 8 OF WORD 4.  ENABLE INDICATOR FOR THE ENGINEERING COMMAND TIMING
0x01000194,algorithm_enable_flags_word_5_bit_3_enable_disable,ALGORITHM_ENABLE_FLAGS WORD 5 BIT 3
0x01000196,frequency_throttle_input_sv_override_enable_disable,FREQUENCY_THROTTLE_INPUT_SV_OVERRIDE [Alt: CREBEN]
0x0100019a,bit_13_of_0_15_enables_rpm_limiting_due_to_fuel_t_1_enabled_0_disabl,"BIT 13 OF 0-15 ENABLES RPM LIMITING DUE TO FUEL T [Alt: bit_15_of_0_15_prevents_restart_at_powerup_when_s_1_enabled_0_disabl, bit_12_of_0_15_enables_fuel_limiting_due_to_fuel_1_enabled_0_disabl, bit_14_of_0_14_enables_shutdown_on_fuel_temperatu_1_enabled_0_disabl]"
0x010001a2,AFENMAN,BIT 3 OF 0-15 IN WORD C
0x010001a4,bit_3_user_override_enable_flag_for_the_cc_pto_on_off_s_enable_disable,"BIT 3 USER OVERRIDE ENABLE FLAG FOR THE CC/PTO ON/OFF S [Alt: bit_8_user_override_enable_flag_for_the_raw_not_idle_sw_enable_disable, bit_e_user_override_enable_flag_for_the_idle_adjust_dec_enable_disable, bit_d_user_override_enable_flag_for_the_idle_adjust_inc_enable_disable]"
0x010001a6,bit_4_user_override_enable_flag_for_the_remote_pto_swit_enable_disable,"BIT 4 USER OVERRIDE ENABLE FLAG FOR THE REMOTE PTO SWIT [Alt: bit_3_user_override_enable_flag_for_the_remote_throttle_enable_disable, user_override_enable_flag_for_rear_axle_ratio_switch_enable_disable, user_override_enable_flag_for_stcg_asg_droop_switch_enable_disable]"
0x010001a8,enable_which_allows_a_client_to_override_the_water_in_f_enable_disable,"ENABLE WHICH ALLOWS A CLIENT TO OVERRIDE THE WATER IN F [Alt: enable_which_allows_a_client_to_override_the_wait_to_st_enable_disable, enable_which_allows_a_client_to_override_the_sol1_feedb_enable_disable, enable_which_allows_a_client_to_override_the_fan_clutch_enable_disable]"
0x010001aa,user_override_enable_flag_for_the_pto_enable_switch_enable_disable,"USER OVERRIDE ENABLE FLAG FOR THE PTO ENABLE SWITCH [Alt: user_override_enable_flag_for_the_pto_resume_switch_enable_disable, user_override_enable_flag_for_the_pto_set_switch_enable_disable]"
0x010001ac,user_override_enable_flag_for_the_torque_derate_switch_enable_disable,USER OVERRIDE ENABLE FLAG FOR THE TORQUE DERATE SWITCH
0x010001ae,remote_throttle_enable_bit_12_of_0_15_0_1,REMOTE THROTTLE ENABLE BIT 12 OF 0-15
0x010001b0,enable_out_of_range_algorithim_for_oem_parameters_w_13_disable_enable,"ENABLE OUT OF RANGE ALGORITHIM FOR OEM PARAMETERS W 13  [Alt: enable_disable_parameter_for_the_throttle_activated_dia_enable_disable, alternate_torque_curve_feature_enable_w_13_bit_1_0_1]"
0x010001b6,enables_the_user_to_override_the_spare_switch_raw_value_enable_disable,"ENABLES THE USER TO OVERRIDE THE SPARE SWITCH RAW VALUE [Alt: throttle_position_sensor_sv_override_raw_enable_enable_disable, engine_speed_sensor_sv_override_raw_enable_enable_disable, intake_manifold_temperature_override_raw_enable_enable_disable]"
0x010001b8,op_amps_and_comparators_sv_override_raw_enable_enable_disable,"OP AMPS AND COMPARATORS SV OVERRIDE RAW ENABLE [Alt: vehicle_connector_sensors_sv_override_raw_enable_enable_disable, frequency_throttle_input_sv_override_raw_enable_enable_disable, high_side_gate_bias_sv_override_raw_enable_enable_disable]"
0x010001bc,a_d_override_for_manual_fan_level_requested_fan_spee_enable_disable,A/D OVERRIDE FOR MANUAL FAN LEVEL (REQUESTED % FAN SPEE
0x010001c0,bit_10_of_15_selects_the_temp_interaction_option_for_i_enable_disable,BIT 10 OF 15.SELECTS THE TEMP. INTERACTION OPTION FOR I
0x010001d0,descriptor_of_the_project_or_fuel_system_n_a,DESCRIPTOR OF THE PROJECT OR FUEL SYSTEM.
0x01000230,AUTO_ADJ,ADJUSTABLE PARAMETERS OF THE AUTOMOTIVE INTERFACE ITEMS
0x01000232,maximum_allowable_cruise_control_reference_speed_allowed_0_255_9961,MAXIMUM ALLOWABLE CRUISE CONTROL REFERENCE SPEED ALLOWED
0x01000234,maximum_allowable_vehicle_speed_in_top_gear_any_gear_if_0_255_9961,MAXIMUM ALLOWABLE VEHICLE SPEED IN TOP GEAR (ANY GEAR IF 
0x01000236,ratio_of_trans_to_axle_revs_used_by_tools_low_ratio_if_2_1_0_20_0,RATIO OF TRANS. TO AXLE REVS -USED BY TOOLS (LOW RATIO IF 2
0x0100023a,indicates_discrete_t_or_ford_multiplexed_f_cruise_switc_true_false,INDICATES DISCRETE(T) OR FORD MULTIPLEXED(F) CRUISE SWITC
0x0100023c,ratio_of_trans_to_axle_revs_high_ratio_if_two_spd_rar_1_0_20_0,RATIO OF TRANS. TO AXLE REVS. (HIGH RATIO IF TWO SPD. RAR)
0x0100023e,indicates_whether_a_switch_is_present_for_two_spd_rar_apps_0_1,INDICATES WHETHER A SWITCH IS PRESENT FOR TWO SPD. RAR APPS.
0x01000244,additional_air_pressure_from_apamtrig_which_disables_alpha_alti_0_15,ADDITIONAL AIR PRESSURE FROM APAMTRIG WHICH DISABLES ALPHA ALTI [Alt: APAMHYST]
0x01000246,APAMTRIG,AMBIENT AIR PRESSURE WHICH TRIGGERS ALPHA ALTITUDE
0x01000248,size_of_asg_adjustable_parameters_0_100,SIZE OF ASG ADJUSTABLE PARAMETERS
0x0100024a,flag_to_enable_disable_the_asg_quadratic_proportional_scheme_0_1,FLAG TO ENABLE/DISABLE THE ASG QUADRATIC PROPORTIONAL SCHEME.
0x0100024c,flag_to_enable_disable_the_asg_quadratic_integral_scheme_0_1,FLAG TO ENABLE/DISABLE THE ASG QUADRATIC INTEGRAL SCHEME.
0x0100024e,flag_to_enable_disable_the_asg_quadratic_derivative_scheme_0_1,FLAG TO ENABLE/DISABLE THE ASG QUADRATIC DERIVATIVE SCHEME.
0x0100025a,datalogger_trigger_one_length_0_4,DATALOGGER TRIGGER ONE LENGTH
0x01000260,name_table_name_for_datalogger_trigger_1_0_ffff,NAME TABLE NAME FOR DATALOGGER TRIGGER 1.
0x01000262,name_table_offset_for_datalogger_trigger_1_0_ffff,NAME TABLE OFFSET FOR DATALOGGER TRIGGER 1.
0x01000264,trigger_threshold_for_the_datalogger_trigger_one_input_0_ffffffff,TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER ONE INPUT
0x0100026a,datalogger_trigger_two_length_0_4,DATALOGGER TRIGGER TWO LENGTH
0x01000270,name_table_name_for_datalogger_trigger_2_0_ffff,NAME TABLE NAME FOR DATALOGGER TRIGGER 2.
0x01000272,name_table_offset_for_datalogger_trigger_2_0_ffff,NAME TABLE OFFSET FOR DATALOGGER TRIGGER 2.
0x01000274,trigger_threshold_for_the_datalogger_trigger_two_input_0_ffffffff,TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER TWO INPUT
0x0100027a,datalogger_trigger_three_length_0_4,DATALOGGER TRIGGER THREE LENGTH
0x01000280,name_table_name_for_datalogger_trigger_3_0_ffff,NAME TABLE NAME  FOR DATALOGGER TRIGGER 3.
0x01000282,name_table_offset_for_datalogger_trigger_3_0_ffff,NAME TABLE OFFSET FOR DATALOGGER TRIGGER 3.
0x01000284,trigger_threshold_for_the_datalogger_trigger_three_input_0_ffffffff,TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER THREE INPUT
0x0100028a,datalogger_trigger_four_length_0_4,DATALOGGER TRIGGER FOUR LENGTH
0x01000290,name_table_name_for_datalogger_trigger_4_0_ffff,NAME TABLE NAME FOR DATALOGGER TRIGGER 4.
0x01000292,name_table_offset_for_datalogger_trigger_4_0_ffff,NAME TABLE OFFSET FOR DATALOGGER TRIGGER 4.
0x01000294,trigger_threshold_for_the_datalogger_trigger_four_input_0_ffffffff,TRIGGER THRESHOLD FOR THE DATALOGGER TRIGGER FOUR INPUT
0x0100029a,datalogger_data_one_length_0_10,DATALOGGER DATA ONE LENGTH
0x0100029c,name_table_name_for_datalogger_data_parameter_1_0_ffff,NAME TABLE NAME FOR DATALOGGER DATA PARAMETER 1
0x0100029e,name_table_offset_for_datalogger_data_parameter_1_0_ffff,NAME TABLE OFFSET FOR DATALOGGER DATA PARAMETER 1
0x010002a0,datalogger_data_two_length_0_10,DATALOGGER DATA TWO LENGTH
0x010002a2,name_table_name_for_datalogger_data_parameter_2_0_ffff,NAME TABLE NAME FOR DATALOGGER DATA PARAMETER 2
0x010002a4,name_table_offset_for_datalogger_data_parameter_2_0_ffff,NAME TABLE OFFSET FOR DATALOGGER DATA PARAMETER 2
0x010002a6,datalogger_data_three_length_0_10,DATALOGGER DATA THREE LENGTH
0x010002a8,name_table_name_for_datalogger_data_parameter_3_0_ffff,NAME TABLE NAME FOR DATALOGGER DATA PARAMETER 3
0x010002aa,name_table_offset_for_datalogger_data_parameter_3_0_ffff,NAME TABLE OFFSET FOR DATALOGGER DATA PARAMETER 3
0x010002ac,datalogger_data_four_length_0_10,DATALOGGER DATA FOUR LENGTH
0x010002ae,name_table_name_for_datalogger_data_parameter_4_0_ffff,NAME TABLE NAME FOR DATALOGGER DATA PARAMETER 4
0x010002b0,name_table_offset_for_datalogger_data_parameter_4_0_ffff,NAME TABLE OFFSET FOR DATALOGGER DATA PARAMETER 4
0x010002b2,datalogger_data_five_length_0_10,DATALOGGER DATA FIVE LENGTH
0x010002b4,name_table_name_for_datalogger_data_parameter_5_0_ffff,NAME TABLE NAME FOR DATALOGGER DATA PARAMETER 5
0x010002b6,name_table_offset_for_datalogger_data_parameter_5_0_ffff,NAME TABLE OFFSET FOR DATALOGGER DATA PARAMETER 5
0x01000416,ESCS,Conversion factor from hardware time units to RPM
0x01000420,engineering_torque_derate_fueling_override_0_100,ENGINEERING TORQUE DERATE FUELING OVERRIDE
