"name","comment","type","length","unit","memory_address","id","name_short","filename","inserted_at","full_name"
"ConfigFile.JCEGCOSS","J1939 ENGINE CONTROL STATUS 0 = INACTIVE~0/1","0","2","","01000720",2148,"JCEGCOSS","64t6","2025-08-29 09:25:34.670646","JCEGCOSS"
"ConfigFile.JCEGDSRP","JCOMM ENGINE'S DESIRED OPERATING RPM OPTIMAL OPERATING SPE~0,56 - 3000","0","2","RPM","0080817E",2794,"JCEGDSRP","64t6","2025-08-29 09:25:34.670646","JCEGDSRP"
"ConfigFile.JCEGFDPZ","DEFAULT NETWORK PRIORITY FOR ENGINE FLUID MESSAGE~0 - 7","0","2","NONE","01000460",2146,"JCEGFDPZ","64t6","2025-08-29 09:25:34.670646","JCEGFDPZ"
"ConfigFile.JCEGNETY","NETWORK TYPE IN CONTROL OF ENGINE 0 = J1922, 1 = J1939~0 - 1","0","2","NONE","0080DA68",2791,"JCEGNETY","64t6","2025-08-29 09:25:34.670646","JCEGNETY"
"ConfigFile.JCEGNSOB","CAN NUMBER OF ENGINE DESTINATION NON-SPECIFIC RX OBJECTS~0 - 14","0","2","HEX","008084B6",2143,"JCEGNSOB","64t6","2025-08-29 09:25:34.670646","JCEGNSOB"
"ConfigFile.JCEGOPRP","JCOMM OPERATING SPEED ASYMMETRY ADJUSTMENT ENGINE'S PREFERENCE~0 - 250","0","2","NONE","00808180",2142,"JCEGOPRP","64t6","2025-08-29 09:25:34.670646","JCEGOPRP"
"ConfigFile.JCEGOSTL","JCOMM ENGINE OVERSPEED TL TIME LIMIT FOR JCOMM_HIGH_IDLE_OVE~0 - 25000","0","2","MSEC","00808184",2141,"JCEGOSTL","64t6","2025-08-29 09:25:34.670646","JCEGOSTL"
"ConfigFile.JCEGOSTM","JCOMM ENGINE OVERSPEED TO TIME OUT FOR JCOMM_HIGH_IDLE_OVERRI~0 - 1000","0","2","MSEC","00808182",2140,"JCEGOSTM","64t6","2025-08-29 09:25:34.670646","JCEGOSTM"
"ConfigFile.JCEGSPOB","CAN NUMBER OF ENGINE DESTINATION-SPECIFIC RX OBJECTS~0 - 14","0","2","HEX","008084B4",2139,"JCEGSPOB","64t6","2025-08-29 09:25:34.670646","JCEGSPOB"
"ConfigFile.JCEGTMPZ","DEFAULT NETWORK PRIORITY FOR THE ENGINE HOURS MESSAGE (PGN FEE5)~0 - 7","0","2","NONE","01000482",2138,"JCEGTMPZ","64t6","2025-08-29 09:25:34.670646","JCEGTMPZ"
"ConfigFile.JCEGTPPZ","DEFAULT NETWORK PRIORITY FOR ENGINE TEMPERATURE MESSAGE~0 - 7","0","2","NONE","01000466",2137,"JCEGTPPZ","64t6","2025-08-29 09:25:34.670646","JCEGTPPZ"
"ConfigFile.JCEVRPP1","JCOMM DETERMINED RPM AT ENGINE CONFIGURATION IDLE SPEED.~0 - 8031.875","0","2","RPM","0080DA2C",2135,"JCEVRPP1","64t6","2025-08-29 09:25:34.670646","JCEVRPP1"
"ConfigFile.JCEVRPP2","JCOMM-DETERMINED RPM AT HSG BREAK, FOR ENGINE CONFIG. MAP~0 - 8031.875","0","2","RPM","0080DA28",2781,"JCEVRPP2","64t6","2025-08-29 09:25:34.670646","JCEVRPP2"
"ConfigFile.JCEVRPP3","JCOMM DETERMINE RPM AT ENGINE CONFIGURATION POINT 3.~0 - 8031.875","0","2","RPM","0080DA2E",2133,"JCEVRPP3","64t6","2025-08-29 09:25:34.670646","JCEVRPP3"
"ConfigFile.JCEVRPP4","JCOMM DETERMINE RPM AT ENGINE CONFIGURATION POINT 3.~0 - 8031.875","0","2","RPM","0080DA30",2132,"JCEVRPP4","64t6","2025-08-29 09:25:34.670646","JCEVRPP4"
"ConfigFile.JCEVRPP5","JCOMM-DETERMINED RPM AT PT. 5 FOR ENGINE CONFIG. MAP~0 - 8031.875","0","2","RPM","0080DA2A",2131,"JCEVRPP5","64t6","2025-08-29 09:25:34.670646","JCEVRPP5"
"ConfigFile.JCFCAJFL","JCOMM FRICT LOAD TVO AXIS FRICTIONAL LOAD LINE COOLANT TEMP AD~0 - 100","5","2","MM3S","000607A6",2129,"JCFCAJFL","64t6","2025-08-29 09:25:34.670646","JCFCAJFL"
"ConfigFile.JCFCBK03","FRICTIONAL LOAD TORQUE (IN FUELING) AT BREAKPOINT 3 ENGINE RPM~0 - 100","0","2","MM3S","0080BC86",2128,"JCFCBK03","64t6","2025-08-29 09:25:34.670646","JCFCBK03"
"ConfigFile.JCFCBK04","FRICTIONAL LOAD TORQUE (IN FUELING) AT BREAKPOINT 4 ENGINE RPM~0 - 100","0","2","MM3S","0080BC88",2127,"JCFCBK04","64t6","2025-08-29 09:25:34.670646","JCFCBK04"
"ConfigFile.JCFCBK05","FRICTIONAL LOAD TORQUE (IN FUELING) AT BREAKPOINT 5 ENGINE RPM~0 - 100","0","2","MM3S","0080BC8A",2126,"JCFCBK05","64t6","2025-08-29 09:25:34.670646","JCFCBK05"
"ConfigFile.JCFCBKRR","FRICTIONAL LOAD TORQUE (IN FUELING) AT RATED ENGINE RPM~0 - 100","0","2","MM3S","0080BC84",2125,"JCFCBKRR","64t6","2025-08-29 09:25:34.670646","JCFCBKRR"
"ConfigFile.JCFCLD06","JCOMM FRICT LOAD AT 600 RPM POINT USED TO CALCULATE FRICTIONAL~0 - 100","0","2","MM3S","00807D42",2124,"JCFCLD06","64t6","2025-08-29 09:25:34.670646","JCFCLD06"
"ConfigFile.JCFCLDIS","FRICTIONAL LOAD INTERPOLATED FROM THE NO LOAD CURVE AT LSG REF S~0-100","0","2","%FU","0080BC82",2123,"JCFCLDIS","64t6","2025-08-29 09:25:34.670646","JCFCLDIS"
"ConfigFile.JCFCLDSL","JCOMM FRICT LOAD LINE SLOPE SLOPE USED TO CALCULATE FRICTIONA~0 - 1.05","0","2","FU/R","00807D44",2122,"JCFCLDSL","64t6","2025-08-29 09:25:34.670646","JCFCLDSL"
"ConfigFile.JCFCLDTQ","JCOMM NO LOAD TORQUE  ESTIMATED FRICTIONAL NO LOAD FUELING VAL~0 - 100","0","2","MM3S","0080BC74",2121,"JCFCLDTQ","64t6","2025-08-29 09:25:34.670646","JCFCLDTQ"
"ConfigFile.JCFEBCEA","ENABLE FOR FUEL ECONOMY MESSAGE~0 - 1","0","2","HEX","00060F9E",2120,"JCFEBCEA","64t6","2025-08-29 09:25:34.670646","JCFEBCEA"
"ConfigFile.JCFMDFPZ","DEFAULT NETWORK PRIORITY FOR FAN DRIVE MESSAGE.~0 - 7","0","2","NONE","01000488",2119,"JCFMDFPZ","64t6","2025-08-29 09:25:34.670646","JCFMDFPZ"
"ConfigFile.JCFSPCMU","MULTIPLEXED VALUE FOR REQUESTED % FAN SPEED~0 - 100","0","1","PERC","0080D71C",2118,"JCFSPCMU","64t6","2025-08-29 09:25:34.670646","JCFSPCMU"
"ConfigFile.JCFSTLFG","WHEN ACTIVE, THIS FLAG SETS BDCST FOR ACTUAL ENG %TORQUE A~FALSE, TRUE","1","2","NONE","0080D358",2764,"JCFSTLFG","64t6","2025-08-29 09:25:34.670646","JCFSTLFG"
"ConfigFile.JCFUSIID","INDICATOR OF FREEZE FRAME FORMAT~0 - 255","0","2","NONE","00060FA0",2115,"JCFUSIID","64t6","2025-08-29 09:25:34.670646","JCFUSIID"
"ConfigFile.JCHII1OD","JCOMM HIGH IDLE OVERRIDE 0 = FALSE, NO OVERRIDE  1 = TRUE~TRUE / FALSE","0","2","NONE","0080DA54",2761,"JCHII1OD","64t6","2025-08-29 09:25:34.670646","JCHII1OD"
"ConfigFile.JCHSODES","SPEED TO WHICH HSG REF SHOULD BE SET WHEN JCOMM HIGH IDLE ~0,56 - 3000","0","2","RPM","008081FA",2760,"JCHSODES","64t6","2025-08-29 09:25:34.670646","JCHSODES"
"ConfigFile.JCHSTBPO","POINTER INTO J1939_HISTORY_TABLE~0 - 65535","0","2","NONE","01000728",2112,"JCHSTBPO","64t6","2025-08-29 09:25:34.670646","JCHSTBPO"
"ConfigFile.JCICSWMU","MULTIPLEX VALUE FOR INCREMENT SWITCH~ON/OFF","0","1","HEX","0080D71B",2111,"JCICSWMU","64t6","2025-08-29 09:25:34.670646","JCICSWMU"
"ConfigFile.JCINFCTQ","JCOMM IND FRICTION TORQUE AMOUNT OF TORQUE REQUIRED BY BASE EN~0 - 125","0","2","%","0080DA1C",2110,"JCINFCTQ","64t6","2025-08-29 09:25:34.670646","JCINFCTQ"
"ConfigFile.JCINISTQ","JCOMM IND TORQUE AT IDLE AVAILABLE TORQUE THAT ENGINE CAN PROV~0 - 125","0","2","%","0080DA1E",2109,"JCINISTQ","64t6","2025-08-29 09:25:34.670646","JCINISTQ"
"ConfigFile.JCINP2TQ","JCOMM IND TORQUE AT POINT 2  AVAILABLE TORQUE THAT ENGINE CAN ~0 - 125","0","2","%","0080DA20",2108,"JCINP2TQ","64t6","2025-08-29 09:25:34.670646","JCINP2TQ"
"ConfigFile.JCINP3TQ","JCOMM IND TORQUE AT POINT 3  AVAILABLE TORQUE THAT ENGINE CAN ~0 - 125","0","2","%","0080DA22",2107,"JCINP3TQ","64t6","2025-08-29 09:25:34.670646","JCINP3TQ"
"ConfigFile.JCINP4TQ","JCOMM IND TORQUE AT POINT 4 AVAILABLE TORQUE THAT ENGINE CAN P~0 - 125","0","2","%","0080DA24",2106,"JCINP4TQ","64t6","2025-08-29 09:25:34.670646","JCINP4TQ"
"ConfigFile.JCINP5TQ","JCOMM IND TORQUE AT POINT 5  AVAILABLE TORQUE THAT ENGINE CAN ~0 - 125","0","2","%","0080DA26",2105,"JCINP5TQ","64t6","2025-08-29 09:25:34.670646","JCINP5TQ"
"ConfigFile.JCINPCLD","JCOMM IND PERCENT LOAD RATIO OF ACTUAL ENGINE TORQUE TO MAX TO~0 - 125","0","2","%","0080DA1A",2104,"JCINPCLD","64t6","2025-08-29 09:25:34.670646","JCINPCLD"
"ConfigFile.JCINPKFL","JCOMM PEAK FUELING REF FUEL FOR ALL INDICATED PERCENT PEAK TOR~0 - 100","0","2","MM3S","0080815E",2103,"JCINPKFL","64t6","2025-08-29 09:25:34.670646","JCINPKFL"
"ConfigFile.JCINRDTQ","JCOMM IND RETARDER TORQUE AMOUNT OF TORQUE PROVIDED BY RETARDE~0 - 125","0","2","%","0080AA14",2102,"JCINRDTQ","64t6","2025-08-29 09:25:34.670646","JCINRDTQ"
"ConfigFile.JCISSHPZ","DEFAULT NETWORK PRIORITY FOR IDLE SHUTDOWN MESSAGE~0 - 7","0","2","NONE","0100046E",2101,"JCISSHPZ","64t6","2025-08-29 09:25:34.670646","JCISSHPZ"
"ConfigFile.JCISSWMU","MULTIPLEX VALUE FOR IDLE SWITCH~ON/OFF","0","1","HEX","0080D71A",2100,"JCISSWMU","64t6","2025-08-29 09:25:34.670646","JCISSWMU"
"ConfigFile.JCLSPCTQ","JCOMM PERCENT PEAK TORQUE AT IDLE SPEED PERCENT PEAK TORQUE~-128 - 127","0","2","%","0080BC7E",2094,"JCLSPCTQ","64t6","2025-08-29 09:25:34.670646","JCLSPCTQ"
"ConfigFile.JCMIFISS","STATUS FROM FAULT HANDLER INDICATING OBDII DEF. OF MONIT~NOT_COMP/COMP","0","2","NONE","0080DA10",2092,"JCMIFISS","64t6","2025-08-29 09:25:34.670646","JCMIFISS"
"ConfigFile.JCMXEBRP","JCOMM MAX RETARDER SPEED MAXIMUM ALLOWED RPM OF RETARDER C~0,56 - 3000","0","2","RPM","008089BA",2738,"JCMXEBRP","64t6","2025-08-29 09:25:34.670646","JCMXEBRP"
"ConfigFile.JCMXT0FL","JCOMM PEAK FUELING TAU 0 MAX FUELING ON 100% THROTTLE CURVE FO~0 - 100","0","2","MM3S","00807D4C",2090,"JCMXT0FL","64t6","2025-08-29 09:25:34.670646","JCMXT0FL"
"ConfigFile.JCNMLEAR","ADDRESS OF SCRATCH PAD DIRECTORY~0C000H - 0F7EFH","0","4","HEX","0080DE28",2084,"JCNMLEAR","64t6","2025-08-29 09:25:34.670646","JCNMLEAR"
"ConfigFile.JCNMLELE","NUMBER OF ENTRIES IN THE SCRATCH PAD~0 - 10","0","2","NONE","0080DE2C",2083,"JCNMLELE","64t6","2025-08-29 09:25:34.670646","JCNMLELE"
"ConfigFile.JCNTAKPZ","DEFAULT NETWORK PRIORITY FOR NACK MESSAGE~0 - 7","0","2","NONE","01000472",2082,"JCNTAKPZ","64t6","2025-08-29 09:25:34.670646","JCNTAKPZ"
"ConfigFile.JCNTCTMR","INDICATOR OF SOFTWARE'S SUPPORT OF NON-CONTINUOUSLY RUN MON~0 - 65,535","0","2","NONE","00060FA8",2728,"JCNTCTMR","64t6","2025-08-29 09:25:34.670646","JCNTCTMR"
"ConfigFile.JCOGNETY","INDICATOR OF WHICH NETWORK SET JCOMM_OUT_OF_GEAR: 0 = ~0=J1922,1=J1939","0","2","NONE","0080DA6A",2727,"JCOGNETY","64t6","2025-08-29 09:25:34.670646","JCOGNETY"
"ConfigFile.JCPBBCTB","TABLE CONTAINING LIST OF PIDS TO BE BROADCAST OVER THE PUBLIC DAT~NONE","2","2","HEX","000612EC",2079,"JCPBBCTB","64t6","2025-08-29 09:25:34.670646","JCPBBCTB"
"ConfigFile.JCPCPKTQ","JCOMM PERCENT PEAK TORQUE BASED ON CURRENT ENGINE SPEED AND~-128 - 127","0","2","%","0080BC76",2078,"JCPCPKTQ","64t6","2025-08-29 09:25:34.670646","JCPCPKTQ"
"ConfigFile.JCPCRDTQ","JCOMM REQ. % TORQUE BRAKING (OVERRIDE OR LIMIT VALUE)~0-125","0","2","%","0080D9F2",2077,"JCPCRDTQ","64t6","2025-08-29 09:25:34.670646","JCPCRDTQ"
"ConfigFile.JCPCTQ03","JCOMM PERCENT PEAK TORQUE AT BREAKPOINT 3 PERCENT PEAK TORQ~-128 - 127","0","2","%","0080BC78",2076,"JCPCTQ03","64t6","2025-08-29 09:25:34.670646","JCPCTQ03"
"ConfigFile.JCPCTQ04","JCOMM PERCENT PEAK TORQUE AT BREAKPOINT 4 PERCENT PEAK TORQ~-128 - 127","0","2","%","0080BC7A",2075,"JCPCTQ04","64t6","2025-08-29 09:25:34.670646","JCPCTQ04"
"ConfigFile.JCPCTQ05","JCOMM PERCENT PEAK TORQUE AT BREAKPOINT 5 PERCENT PEAK TORQ~-128 - 127","0","2","%","0080BC7C",2074,"JCPCTQ05","64t6","2025-08-29 09:25:34.670646","JCPCTQ05"
"ConfigFile.JCPKT0FL","JCOMM PEAK TORQUE MIN FUELING TAU 0 FRICT LOAD FUEL AT PEAK TO~0 - 100","0","2","MM3S","00807D4A",2072,"JCPKT0FL","64t6","2025-08-29 09:25:34.670646","JCPKT0FL"
"ConfigFile.JCPKT0RP","JCOMM PEAK TORQUE RPM TAU 0 ENGINE SPEED FOR PEAK TORQUE W~0,56 - 3000","0","2","RPM","00807D48",2718,"JCPKT0RP","64t6","2025-08-29 09:25:34.670646","JCPKT0RP"
"ConfigFile.JCPTONMU","MULTIPLEX VALUE FOR PTO ON SWITCH~ON/OFF","0","1","HEX","0080D71D",2070,"JCPTONMU","64t6","2025-08-29 09:25:34.670646","JCPTONMU"
"ConfigFile.JCPTRUMU","MULTIPLEX VALUE FOR PTO RESUME SWITCH~ON/OFF","0","1","HEX","0080D71E",2069,"JCPTRUMU","64t6","2025-08-29 09:25:34.670646","JCPTRUMU"
"ConfigFile.JCPTSEMU","MULTIPLEX VALUE FOR PTO SET SWITCH~ON/OFF","0","1","HEX","0080D71F",2068,"JCPTSEMU","64t6","2025-08-29 09:25:34.670646","JCPTSEMU"
"ConfigFile.JCRD01PZ","DEFAULT NETWORK PRIORITY FOR ERC1 MESSAGE~0 - 7","0","2","NONE","01000464",2067,"JCRD01PZ","64t6","2025-08-29 09:25:34.670646","JCRD01PZ"
"ConfigFile.JCRDCGPZ","DEFAULT NETWORK PRIORITY FOR RETARDER CONFIGURATION MESSAGE~0 - 7","0","2","NONE","01000476",2065,"JCRDCGPZ","64t6","2025-08-29 09:25:34.670646","JCRDCGPZ"
"ConfigFile.JCRDCOBY","BYTE INDICATING RETARDER COMMANDS AS RECEIVED OVER DATALINK~0 - 255","0","2","HEX","0080D9EA",2064,"JCRDCOBY","64t6","2025-08-29 09:25:34.670646","JCRDCOBY"
"ConfigFile.JCRDCOID","0 = NONE 1 = TRANS 2 = ABS 3 = ASR 4 = UNKNOWN~0 - 4","0","2","NONE","0080D9E6",2063,"JCRDCOID","64t6","2025-08-29 09:25:34.670646","JCRDCOID"
"ConfigFile.JCRDCOSA","0 = NONE 1 = TRANS 2 = ABS 3 = ASR 4 = UNKNOWN~0 - 3","0","2","","01000726",2062,"JCRDCOSA","64t6","2025-08-29 09:25:34.670646","JCRDCOSA"
"ConfigFile.JCRDCOSS","J1939 RETARDER CONTROL STATUS 0 = INACTIVE~0/1","0","2","","01000722",2061,"JCRDCOSS","64t6","2025-08-29 09:25:34.670646","JCRDCOSS"
"ConfigFile.JCRDISRP","JCOMM RETARDER SPEED AT IDLE -  RPM AT IDLE OF RETARDER CO~0,56 - 3000","0","2","RPM","008089AA",2707,"JCRDISRP","64t6","2025-08-29 09:25:34.670646","JCRDISRP"
"ConfigFile.JCRDISTQ","JCOMM RETARDER TORQUE AT IDLE   AVAILABLE TORQUE THAT RETARDER~0 - 125","0","2","%","008089B2",2059,"JCRDISTQ","64t6","2025-08-29 09:25:34.670646","JCRDISTQ"
"ConfigFile.JCRDMSTQ","JCOMM RETARDER TORQUE AT MAX SPEED AVAILABLE TORQUE THAT RETAR~0 - 125","0","2","%","008089B4",2053,"JCRDMSTQ","64t6","2025-08-29 09:25:34.670646","JCRDMSTQ"
"ConfigFile.JCRDNSOB","CAN NUMBER OF RETARDER DESTINATION NON-SPECIFIC RX OBJECTS~0 - 14","0","2","HEX","008084BA",2052,"JCRDNSOB","64t6","2025-08-29 09:25:34.670646","JCRDNSOB"
"ConfigFile.JCRDP3TQ","JCOMM RETARDER TORQUE AT PT 3   AVAILABLE TORQUE THAT RETARDER~0 - 125","0","2","%","008089B6",2050,"JCRDP3TQ","64t6","2025-08-29 09:25:34.670646","JCRDP3TQ"
"ConfigFile.JCRDP4TQ","JCOMM RETARDER TORQUE AT PT 4   AVAILABLE TORQUE THAT RETARDER~0 - 125","0","2","%","008089B8",2048,"JCRDP4TQ","64t6","2025-08-29 09:25:34.670646","JCRDP4TQ"
"ConfigFile.JCRDSPOB","CAN NUMBER OF RETARDER DESTINATION-SPECIFIC RX OBJECTS~0 - 14","0","2","HEX","008084B8",2046,"JCRDSPOB","64t6","2025-08-29 09:25:34.670646","JCRDSPOB"
"ConfigFile.JCRDTQCO","RETARDER TORQUE/TORQUE LIMIT COMMAND IN PERCENT OF PEAK RETARD~0 - 255","0","2","%","0080D9F0",2035,"JCRDTQCO","64t6","2025-08-29 09:25:34.670646","JCRDTQCO"
"ConfigFile.JCRFEGFL","DETERMINED PEAK ENGINE FUELING~0 - 100","0","2","MM3S","0080DA32",2033,"JCRFEGFL","64t6","2025-08-29 09:25:34.670646","JCRFEGFL"
"ConfigFile.JCRFEGTQ","JCOMM REFERENCE ENGINE TORQUE REFERENCE ENGINE TORQUE THAT C~0 - 64255","0","2","N-M","00808160",2032,"JCRFEGTQ","64t6","2025-08-29 09:25:34.670646","JCRFEGTQ"
"ConfigFile.JCRFRDTQ","JCOMM REFERENCE RETARDER TORQUE REFERENCE RET TORQUE THAT CO~0 - 64255","0","2","N-M","008089A6",2031,"JCRFRDTQ","64t6","2025-08-29 09:25:34.670646","JCRFRDTQ"
"ConfigFile.JCRPGVMD","JCOMM SPEED GOVERNOR MODE INDICATOR OF WHICH SPEED MODE CHARACTE~0 - 3","0","2","NONE","0080DA66",2030,"JCRPGVMD","64t6","2025-08-29 09:25:34.670646","JCRPGVMD"
"ConfigFile.JCRPGVSS","JCOMM SPEED CONTROL STATUS 1 = SPEED CONTROL MODE   0 = N~TRUE / FALSE","0","2","NONE","0080DA60",2029,"JCRPGVSS","64t6","2025-08-29 09:25:34.670646","JCRPGVSS"
"ConfigFile.JCRTPCTQ","JCOMM PERCENT PEAK TORQUE AT RATED SPEED PERCENT PEAK TORQU~-128 - 127","0","2","%","0080BC80",2018,"JCRTPCTQ","64t6","2025-08-29 09:25:34.670646","JCRTPCTQ"
"ConfigFile.JCRTSWMU","MULTIPLEX VALUE FOR REMOTE THROTTLE SWITCH~ON/OFF","0","1","HEX","0080D723",2017,"JCRTSWMU","64t6","2025-08-29 09:25:34.670646","JCRTSWMU"
"ConfigFile.JCRTTHMU","MULTIPLEXED VALUE FOR REMOTE ACCELERATOR~0-100","0","1","PERC","0080D722",2015,"JCRTTHMU","64t6","2025-08-29 09:25:34.670646","JCRTTHMU"
"ConfigFile.JCRXSWMU","MULTIPLEX VALUE FOR REMOTE PTO SWITCH~ON/OFF","0","1","HEX","0080D721",2014,"JCRXSWMU","64t6","2025-08-29 09:25:34.670646","JCRXSWMU"
"ConfigFile.JCSJBCTB","TABLE REQUIRED BY TOOLS TO PERFORM DATA COLLECTOR-LIKE FUNCTION~NONE","2","2","HEX","008089DA",2011,"JCSJBCTB","64t6","2025-08-29 09:25:34.670646","JCSJBCTB"
"ConfigFile.JCSPUPFG","FLAG INDICATING TOOL HAS UPDATED SCRATCH_PAD_CRC~0='FALSE' / 1 = 'TRU","0","2","T/F","0080DE38",2010,"JCSPUPFG","64t6","2025-08-29 09:25:34.670646","JCSPUPFG"
"ConfigFile.JCT0P2FL","JCOMM FUELING LOW HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TOR~0 - 100","0","2","%FU","00808172",2009,"JCT0P2FL","64t6","2025-08-29 09:25:34.670646","JCT0P2FL"
"ConfigFile.JCT0P2RP","JCOMM RPM LOW HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERA~0 - 8031.875","0","2","RPM","00808170",2008,"JCT0P2RP","64t6","2025-08-29 09:25:34.670646","JCT0P2RP"
"ConfigFile.JCT0PKTQ","JCOMM PEAK TORQUE TAU 0 TORQUE RATING OF ENGINE ASSOCIATED WI~0 - 5000","0","2","FTLB","00807D46",2006,"JCT0PKTQ","64t6","2025-08-29 09:25:34.670646","JCT0PKTQ"
"ConfigFile.JCT1P2FL","JCOMM FUELING HI HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TORQ~0 - 100","0","2","%FU","00808178",2002,"JCT1P2FL","64t6","2025-08-29 09:25:34.670646","JCT1P2FL"
"ConfigFile.JCT1P2RP","JCOMM RPM HI HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERAT~0 - 8031.875","0","2","RPM","00808176",2001,"JCT1P2RP","64t6","2025-08-29 09:25:34.670646","JCT1P2RP"
"ConfigFile.JCTESWMU","MULTIPLEX VALUE FOR TEST SWITCH~ON/OFF","0","1","HEX","0080D724",1999,"JCTESWMU","64t6","2025-08-29 09:25:34.670646","JCTESWMU"
"ConfigFile.JCTHILMU","MULTIPLEX VALUE FOR THROTTLE INTERLOCK SWITCH~ON/OFF","0","1","HEX","0080D710",1998,"JCTHILMU","64t6","2025-08-29 09:25:34.670646","JCTHILMU"
"ConfigFile.JCTHKCTD","JCOMM THROTTLE KICKDOWN THRESHOLD THROT POSITION ABOVE WHICH K~0 - 100","0","2","%","0080818E",1997,"JCTHKCTD","64t6","2025-08-29 09:25:34.670646","JCTHKCTD"
"ConfigFile.JCTMERLM","NUMBER OF TIMEOUTS ALLOWED BEFORE SETTING J1XXX_LINK_NOT_FAST~0 - 1000","0","2","TM'S","008081FC",1996,"JCTMERLM","64t6","2025-08-29 09:25:34.670646","JCTMERLM"
"ConfigFile.JCTMRCTM","JCOMM RECOVERY TIME TIME THAT TIME LIMITED NODE MUST BE SILEN~0 - 1000","0","2","MSEC","00808188",1995,"JCTMRCTM","64t6","2025-08-29 09:25:34.670646","JCTMRCTM"
"ConfigFile.JCTQFLP1","TORQUE CURVE FUELING AT IDLE SPEED BREAKPOINT.~0 - 100","0","2","MM3S","0080DA42",1994,"JCTQFLP1","64t6","2025-08-29 09:25:34.670646","JCTQFLP1"
"ConfigFile.JCTQFLP2","TORQUE CURVE FUELING AT POINT 2 SPEED BREAKPOINT.~0 - 100","0","2","MM3S","0080DA44",1993,"JCTQFLP2","64t6","2025-08-29 09:25:34.670646","JCTQFLP2"
"ConfigFile.JCTQFLP3","TORQUE CURVE FUELING AT POINT 3 SPEED BREAKPOINT.~0 - 100","0","2","MM3S","0080DA46",1992,"JCTQFLP3","64t6","2025-08-29 09:25:34.670646","JCTQFLP3"
"ConfigFile.JCTQFLP4","TORQUE CURVE FUELING AT POINT 4 SPEED BREAKPOINT.~0 - 100","0","2","MM3S","0080DA48",1991,"JCTQFLP4","64t6","2025-08-29 09:25:34.670646","JCTQFLP4"
"ConfigFile.JCTQFLP5","TORQUE CURVE FUELING AT POINT 5 SPEED BREAKPOINT.~0 - 100","0","2","MM3S","0080DA4A",1990,"JCTQFLP5","64t6","2025-08-29 09:25:34.670646","JCTQFLP5"
"ConfigFile.JCTQLMFL","JCOMM TORQUE DERATE FUELING MAXIMUM ALLOWED FUEL AS PER LINK U~0 - 100","0","2","MM3S","0080DA62",1989,"JCTQLMFL","64t6","2025-08-29 09:25:34.670646","JCTQLMFL"
"ConfigFile.JCTQRPP1","TORQUE CURVE SPEED AT BREAKPOINT 1 (LSG REFERENCE).~0 - 5000","0","2","RPM","0080DA38",1988,"JCTQRPP1","64t6","2025-08-29 09:25:34.670646","JCTQRPP1"
"ConfigFile.JCTQRPP2","TORQUE CURVE SPEED AT BREAKPOINT 2 (HSG BREAKPOINT).~0 - 5000","0","2","RPM","0080DA3A",1987,"JCTQRPP2","64t6","2025-08-29 09:25:34.670646","JCTQRPP2"
"ConfigFile.JCTQRPP3","TORQUE CURVE SPEED AT BREAKPOINT 3.~0 - 5000","0","2","RPM","0080DA3C",1986,"JCTQRPP3","64t6","2025-08-29 09:25:34.670646","JCTQRPP3"
"ConfigFile.JCTQRPP4","TORQUE CURVE SPEED AT BREAKPOINT 4.~0 - 5000","0","2","RPM","0080DA3E",1985,"JCTQRPP4","64t6","2025-08-29 09:25:34.670646","JCTQRPP4"
"ConfigFile.JCTQRPP5","TORQUE CURVE SPEED AT BREAKPOINT 5.~0 - 5000","0","2","RPM","0080DA40",1984,"JCTQRPP5","64t6","2025-08-29 09:25:34.670646","JCTQRPP5"
"ConfigFile.JCTQSWMU","MULTIPLEX VALUE FOR TORQUE DERATE SWITCH~ON/OFF","0","1","HEX","0080D725",1973,"JCTQSWMU","64t6","2025-08-29 09:25:34.670646","JCTQSWMU"
"ConfigFile.JCVDRXOB","NUMBER OF VALID CAN CHIP MESSAGE OBJECTS~0 - 14","0","2","HEX","008084BC",1972,"JCVDRXOB","64t6","2025-08-29 09:25:34.670646","JCVDRXOB"
"ConfigFile.JCVHDSPZ","DEFAULT NETWORK PRIORITY FOR VEHICLE DISTANCE MESSAGE~0 - 7","0","2","NONE","01000478",1971,"JCVHDSPZ","64t6","2025-08-29 09:25:34.670646","JCVHDSPZ"
"ConfigFile.JCVHHRPZ","DEFAULT NETWORK PRIORITY FOR VEHICLE HOURS MESSAGE~0 - 7","0","2","NONE","0100047C",1970,"JCVHHRPZ","64t6","2025-08-29 09:25:34.670646","JCVHHRPZ"
"ConfigFile.JCVHIDPZ","DEFAULT NETWORK PRIORITY FOR VEHICLE IDENTIFICATION MESSAGE~0 - 7","0","2","NONE","01000484",1969,"JCVHIDPZ","64t6","2025-08-29 09:25:34.670646","JCVHIDPZ"
"ConfigFile.JCVHPXPZ","DEFAULT NETWORK PRIORITY FOR VEHICLE ELECTRICAL POWER MESSAGE~0 - 7","0","2","NONE","0100047A",1968,"JCVHPXPZ","64t6","2025-08-29 09:25:34.670646","JCVHPXPZ"
